energy_100g,sugars_100g,fat_100g,saturated_fat_100g,proteins_100g,salt_100g,sodium_100g,fiber_100g,carbohydrates_100g,trans_fat_100g,cholesterol_100g,vitamin_a_100g,vitamin_c_100g,calcium_100g,iron_100g,potassium_100g,nova_group,additives_n,label,sugar_energy_ratio,fat_energy_ratio,protein_energy_ratio,fiber_carb_ratio,sugar_fiber_ratio,fat_protein_ratio,salt_energy_ratio,sat_fat_ratio,sat_fat_energy_ratio,unsat_fat_100g,trans_fat_ratio,sodium_salt_ratio,micronutrient_density,negative_score,positive_score,health_balance,energy_density,has_palm_oil,additives_risk
939.0,3.3,13.0,1.6,7.9,1.0,0.4,6.4,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Healthy,0.00351063829787234,0.013829787234042552,0.008404255319148936,0.3764705882352941,0.4459459459459459,1.4606741573033708,0.0010638297872340426,0.1142857142857143,0.0017021276595744683,11.4,0.0,0.2,0.0,27.900000000000002,14.3,-13.600000000000001,1.0,0,1.0
1066.0,0.5,21.0,8.2,17.0,1.6,0.64,3.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Unhealthy,0.00046860356138706655,0.019681349578256794,0.015932521087160263,2.0,0.125,1.1666666666666667,0.001499531396438613,0.3727272727272727,0.007685098406747891,12.8,0.0,0.24615384615384614,0.0,45.7,20.0,-25.700000000000003,1.0,0,0.0
1262.0,0.0,26.3,18.700000762939,17.0,1.5,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Unhealthy,0.0,0.02082343626286619,0.013460015835312747,3.0,0.0,1.4611111111111112,0.0011876484560570072,0.6849817129281685,0.014806018022912905,7.599999237061002,0.0,0.24,0.0,60.000000762938996,20.0,-40.000000762938996,2.0,0,0.0
1231.0,5.3,9.3,1.5,11.0,1.1,0.44,5.7,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,Moderate,0.004301948051948052,0.0075487012987012995,0.008928571428571428,0.14615384615384616,0.7910447761194029,0.775,0.0008928571428571429,0.14563106796116504,0.0012175324675324675,7.800000000000001,0.0,0.20952380952380953,0.0,27.1,16.7,-10.400000000000002,2.0,0,2.0
444.0,2.0,2.7,0.4,3.8,0.6,0.24,3.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Healthy,0.0044943820224719105,0.006067415730337079,0.008539325842696628,0.2,0.47619047619047616,0.5625000000000001,0.001348314606741573,0.10810810810810811,0.0008988764044943821,2.3000000000000003,0.0,0.15,0.0,11.1,7.0,-4.1,0.0,0,0.0
208.0,3.8,2.1,0.2,0.6,0.08,0.032,0.4,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Moderate,0.01818181818181818,0.010047846889952153,0.0028708133971291866,0.05063291139240506,2.7142857142857144,1.3125,0.0003827751196172249,0.06451612903225806,0.0009569377990430622,1.9000000000000001,0.0,0.029629629629629627,0.0,6.9,1.0,-5.9,0.0,0,1.0
3768.0,0.0,100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Healthy,0.0,0.026532236667551074,0.0,0.0,0.0,100.0,0.0,0.1485148514851485,0.003979835500132661,85.0,0.0,0.0,0.0,115.0,0.0,-115.0,3.0,0,0.0
965.0,53.0,0.0,0.0,0.0,0.04,0.016,1.4,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Unhealthy,0.054865424430641824,0.0,0.0,0.02456140350877193,22.083333333333336,0.0,4.140786749482402e-05,0.0,0.0,0.0,0.0,0.015384615384615384,0.0,53.4,1.4,-52.0,1.0,0,1.0
394.0,11.6,3.8,2.7,2.7,0.1,0.04,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Moderate,0.029367088607594936,0.009620253164556962,0.006835443037974684,0.0,11.6,1.027027027027027,0.00025316455696202533,0.5625000000000001,0.006835443037974684,1.0999999999999996,0.0,0.03636363636363636,0.0,19.099999999999998,2.7,-16.4,0.0,0,0.0
499.7,0.0,1.1,0.0,27.0,0.885,0.354,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Healthy,0.0,0.00219692430597164,0.05392450569203116,3.0,0.0,0.03928571428571429,0.0017675254643499101,0.0,0.0,1.1,0.0,0.18779840848806365,0.0,9.95,30.0,20.05,0.0,0,0.0
1889.0,4.2,15.0,4.6,11.0,0.2,0.08,18.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,Healthy,0.0022222222222222222,0.007936507936507936,0.00582010582010582,0.3,0.2210526315789474,1.25,0.00010582010582010582,0.2875,0.0024338624338624336,10.4,0.0,0.06666666666666667,0.0,25.799999999999997,29.0,3.200000000000003,2.0,0,1.0
792.5,0.5,12.0,1.9,19.0,1.7,0.68,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Moderate,0.000630119722747322,0.015122873345935728,0.023944549464398234,1.2,0.125,0.6,0.002142407057340895,0.14615384615384613,0.0023944549464398235,10.1,0.0,0.2518518518518518,0.0,31.4,22.0,-9.399999999999999,1.0,0,0.0
202.3,0.0,0.0,0.0,4.9,0.0,0.0,0.0,7.0,0.0,0.0,0.000109,0.0,0.17,0.0,0.0,4.0,1.0,Healthy,0.0,0.0,0.024102311854402363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008367388096409248,0.0,4.9,4.9,0.0,0,1.0
2659.0,3.75,50.48,9.43,27.54,0.17,0.068,3.82,18.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Healthy,0.0014097744360902255,0.018977443609022555,0.010353383458646616,0.19138276553106212,0.7780082987551866,1.7687456201822003,6.390977443609024e-05,0.18317793317793318,0.003545112781954887,41.05,0.0,0.05811965811965813,0.0,65.36,31.36,-34.0,3.0,0,0.0
697.0,1.1,17.0,17.0,1.7,0.03,0.012,1.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Unhealthy,0.0015759312320916907,0.024355300859598854,0.0024355300859598855,0.3928571428571429,0.5238095238095238,6.296296296296296,4.297994269340974e-05,0.9444444444444444,0.024355300859598854,0.0,0.0,0.011650485436893204,0.0,35.400000000000006,2.8,-32.60000000000001,1.0,0,1.0
447.6,0.8,3.0,1.2,19.0,2.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,Unhealthy,0.0017833259028087382,0.006687472135532768,0.04235399019170753,0.0,0.8,0.15,0.004458314757021846,0.3,0.002674988854213107,1.8,0.0,0.26666666666666666,0.0,25.0,19.0,-6.0,0.0,0,2.0
557.0,0.8,1.7,0.3,18.0,0.72,0.288,2.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Healthy,0.0014336917562724014,0.003046594982078853,0.03225806451612903,0.2,0.25,0.08947368421052632,0.0012903225806451613,0.1111111111111111,0.0005376344086021505,1.4,0.0,0.16744186046511628,0.0,10.0,20.2,10.2,0.0,0,0.0
544.0,27.0,0.3,0.0,0.5,0.0,0.0,1.8,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,Moderate,0.04954128440366973,0.0005504587155963302,0.0009174311926605505,0.05806451612903226,9.642857142857144,0.19999999999999998,0.0,0.0,0.0,0.3,0.0,0.0,0.0,27.3,2.3,-25.0,0.0,0,1.0
1210.0,9.8,4.9,0.6,9.0,1.1,0.44,5.3,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Moderate,0.00809248554913295,0.004046242774566475,0.007431874483897605,0.106,1.5555555555555558,0.49000000000000005,0.0009083402146985962,0.10169491525423728,0.000495458298926507,4.300000000000001,0.0,0.20952380952380953,0.0,26.300000000000004,14.3,-12.000000000000004,2.0,0,0.0
1870.0,14.0,15.0,4.0,10.0,0.48,0.192,9.2,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Moderate,0.0074826296098343134,0.008017103153393906,0.005344735435595938,0.14375,1.3725490196078431,1.3636363636363635,0.00025654730090860504,0.25,0.002137894174238375,11.0,0.0,0.12972972972972974,0.0,37.8,19.2,-18.599999999999998,2.0,0,1.0
1096.47,1.62,0.71,0.24,11.3,1.17,0.468,6.7,48.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,Healthy,0.0014761223541417989,0.0006469425132349858,0.010296409013458227,0.13535353535353536,0.2103896103896104,0.05772357723577235,0.0010660883668801879,0.14035087719298245,0.0002186847932061924,0.47,0.0,0.21566820276497697,0.0,14.27,18.0,3.7300000000000004,1.0,0,3.0
241.2,3.1,0.5,0.1,10.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,1.0,0.0,Healthy,0.012799339388934766,0.002064409578860446,0.04128819157720892,0.0,3.1,0.045454545454545456,0.0,0.06666666666666667,0.0004128819157720892,0.4,0.0,0.0,0.000495458298926507,3.7,10.0,6.3,0.0,0,0.0
1857.0,1.5,13.0,4.6,11.0,0.20669,0.082676,19.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,Healthy,0.0008073196986006459,0.006996770721205597,0.005920344456404736,0.3064516129032258,0.075,1.0833333333333333,0.000111243272335845,0.32857142857142857,0.0024757804090419803,8.4,0.0,0.06851469722961158,0.0,21.1669,30.0,8.833100000000002,2.0,0,1.0
1915.0,63.1,17.0,10.0,3.5,0.02,0.008,4.5,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,Unhealthy,0.03293319415448852,0.008872651356993737,0.0018267223382045928,0.06338028169014084,11.472727272727273,3.7777777777777777,1.0438413361169103e-05,0.5555555555555556,0.005219206680584551,7.0,0.0,0.00784313725490196,0.0,90.3,8.0,-82.3,2.0,0,2.0
147.0,1.5,1.2,0.6,0.6,0.67,0.268,1.9,4.6,0.0,0.0,0.00012,0.0,0.0,0.0,0.0,4.0,1.0,Moderate,0.010135135135135136,0.008108108108108109,0.004054054054054054,0.3392857142857143,0.5172413793103449,0.7499999999999999,0.004527027027027028,0.2727272727272727,0.004054054054054054,0.6,0.0,0.1604790419161677,8.108108108108108e-07,10.0,2.5,-7.5,0.0,0,1.0
2035.0,0.0,55.0,15.0,0.0,1.4,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,Unhealthy,0.0,0.027013752455795677,0.0,0.0,0.0,55.0,0.0006876227897838899,0.26785714285714285,0.0073673870333988214,40.0,0.0,0.23333333333333336,0.0,84.0,0.0,-84.0,3.0,1,2.0
240.0,2.1,2.9,2.0,2.6,0.47,0.188,1.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Healthy,0.008713692946058092,0.012033195020746887,0.010788381742738589,0.2727272727272727,0.8400000000000001,0.8055555555555555,0.001950207468879668,0.5128205128205129,0.008298755186721992,0.8999999999999999,0.0,0.12789115646258503,0.0,11.7,4.1,-7.6,0.0,0,0.0
319.0,4.4,3.3,2.2,6.9,0.14,0.056,3.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Healthy,0.013750000000000002,0.010312499999999999,0.021562500000000002,0.5555555555555555,1.1,0.4177215189873417,0.00043750000000000006,0.5116279069767442,0.006875000000000001,1.0999999999999996,0.0,0.04912280701754385,0.0,11.3,9.9,-1.4000000000000004,0.0,0,0.0
1155.0,7.0,6.8,0.6,11.0,1.2,0.118,8.2,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Healthy,0.006055363321799308,0.0058823529411764705,0.009515570934256055,0.20865139949109415,0.7608695652173914,0.5666666666666667,0.001038062283737024,0.07692307692307693,0.000519031141868512,6.2,0.0,0.05363636363636363,0.0,26.400000000000002,19.2,-7.200000000000003,1.0,0,0.0
1042.1,18.8,17.0,10.4,4.3,0.16,0.064,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Unhealthy,0.01802320007669447,0.01629757453743649,0.004122327677116288,0.0,18.8,3.207547169811321,0.00015338893682293166,0.5777777777777778,0.009970280893490557,6.6,0.0,0.055172413793103454,0.0,47.8,4.3,-43.5,1.0,0,0.0
690.0,0.0,9.0,1.5,21.0,0.9,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Healthy,0.0,0.013024602026049204,0.030390738060781478,0.0,0.0,0.4090909090909091,0.0013024602026049203,0.15,0.002170767004341534,7.5,0.0,0.18947368421052632,0.0,19.5,21.0,1.5,1.0,0,0.0
1593.0,1.3,7.6,1.42,13.5,0.02,0.008,9.1,59.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Healthy,0.0008155583437892095,0.004767879548306148,0.008469259723964869,0.15066225165562913,0.12871287128712872,0.5241379310344827,1.2547051442910916e-05,0.16511627906976745,0.000890840652446675,6.18,0.0,0.00784313725490196,0.0,10.52,22.6,12.080000000000002,2.0,0,0.0
342.9,4.9,1.6,1.0,10.0,0.295,0.118,0.4,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,Healthy,0.01424832800232626,0.0046525152660657175,0.029078220412910732,0.05333333333333334,3.5000000000000004,0.14545454545454548,0.0008578075021808666,0.3846153846153846,0.002907822041291073,0.6000000000000001,0.0,0.09111969111969112,0.0,10.45,10.4,-0.049999999999998934,0.0,0,2.0
2548.5,6.0,51.5,6.4,22.8,3.2,1.28,9.4,10.6,0.0,0.0,0.0,0.0,0.0,0.0042,0.0,3.0,0.0,Unhealthy,0.002353402627966268,0.020200039223377132,0.008942929986271818,0.810344827586207,0.5769230769230769,2.1638655462184873,0.0012551480682486762,0.1219047619047619,0.0025102961364973525,45.1,0.0,0.30476190476190473,1.6473818395763875e-06,95.9,32.2,-63.7,3.0,0,0.0
1521.6,1.1,6.8,1.3,13.0,0.01,0.004,10.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Healthy,0.0007224484434519901,0.004466044923157757,0.008538027058978064,0.1724137931034483,0.1,0.4857142857142857,6.567713122290819e-06,0.16666666666666669,0.0008538027058978064,5.5,0.0,0.0039603960396039604,0.0,9.3,23.0,13.7,2.0,0,0.0
1185.2,2.8,12.0,5.2,12.0,0.99,0.396,3.4,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Unhealthy,0.0023604788399932556,0.010116337885685382,0.010116337885685382,0.10967741935483871,0.6363636363636362,0.9230769230769231,0.000834597875569044,0.4,0.004383746417130332,6.8,0.0,0.19899497487437187,0.0,29.900000000000002,15.4,-14.500000000000002,1.0,0,0.0
1023.1,59.0,0.1,0.0,0.4,0.0,0.0,1.2,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Unhealthy,0.05761156137095987,9.764671418806759e-05,0.00039058685675227037,0.02,26.818181818181817,0.07142857142857144,0.0,0.0,0.0,0.1,0.0,0.0,0.0,59.1,1.6,-57.5,1.0,0,1.0
610.9,0.1,7.7,1.2,16.9,0.4125,0.165,0.8,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Healthy,0.00016342539630658605,0.012583755515607127,0.02761889197581304,0.27586206896551724,0.05555555555555556,0.4301675977653632,0.0006741297597646674,0.13793103448275862,0.0019611047556790323,6.5,0.0,0.1168141592920354,0.0,13.125,17.7,4.574999999999999,1.0,0,0.0
1853.5,17.5,13.7,2.8,15.8,7.5e-05,3e-05,6.4,60.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Moderate,0.009436505796710704,0.007387435966567808,0.008519816662173094,0.10423452768729642,2.364864864864865,0.8154761904761904,4.0442167700188724e-08,0.19047619047619047,0.0015098409274737126,10.899999999999999,0.0,2.9997750168737345e-05,0.0,34.00075,22.200000000000003,-11.800749999999994,2.0,0,1.0
398.0,35.24,6.9,2.44,1.99,0.55,0.22,6.3,55.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Unhealthy,0.08832080200501254,0.017293233082706767,0.004987468671679198,0.11221945137157106,4.827397260273973,2.3076923076923075,0.0013784461152882206,0.30886075949367087,0.006115288220551378,4.460000000000001,0.0,0.14193548387096774,0.0,50.08,8.29,-41.79,0.0,0,0.0
1746.0,14.0,12.0,2.2,14.0,0.02,0.008,9.5,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Healthy,0.008013737836290785,0.006868918145392101,0.008013737836290785,0.16101694915254236,1.3333333333333333,0.8,1.1448196908986835e-05,0.16923076923076924,0.0012593016599885519,9.8,0.0,0.00784313725490196,0.0,28.4,23.5,-4.899999999999999,2.0,0,0.0
2026.0,24.0,23.0,9.5,8.3,0.75,0.3,6.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Unhealthy,0.011840157868771583,0.011346817957572768,0.004094721262950173,0.1016949152542373,3.4285714285714284,2.4731182795698925,0.00037000493339911197,0.3958333333333333,0.0046867291563887515,13.5,0.0,0.17142857142857143,0.0,64.0,14.3,-49.7,3.0,0,1.0
384.0,4.8,0.5,0.1,4.7,0.53,0.212,4.7,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Healthy,0.012467532467532468,0.0012987012987012987,0.012207792207792209,0.3032258064516129,0.8421052631578947,0.08771929824561403,0.0013766233766233768,0.06666666666666667,0.00025974025974025974,0.4,0.0,0.13856209150326798,0.0,10.700000000000001,9.4,-1.3000000000000007,0.0,0,1.0
1712.0,2.8,6.3,0.6,12.0,0.4,0.16,6.3,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Healthy,0.001634559252772913,0.0036777583187390544,0.0070052539404553416,0.09130434782608696,0.3835616438356164,0.4846153846153846,0.00023350846468184473,0.0821917808219178,0.0003502626970227671,5.7,0.0,0.1142857142857143,0.0,13.7,18.3,4.600000000000001,2.0,0,1.0
1705.0,5.6,7.3,0.9,12.0,1.5,0.6,6.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Moderate,0.0032825322391559202,0.004279015240328253,0.007033997655334115,0.09836065573770492,0.7999999999999999,0.5615384615384615,0.0008792497069167644,0.10843373493975902,0.0005275498241500586,6.3999999999999995,0.0,0.24,0.0,28.799999999999997,18.0,-10.799999999999997,2.0,0,1.0
1886.884,18.182,14.0,1.818,9.1,0.5,0.2,7.273,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Moderate,0.009630888338478423,0.007415709863529751,0.004820211411294338,0.10540579710144928,2.1977517224706875,1.3861386138613863,0.0002648467808403482,0.1212,0.0009629828951355062,12.182,0.0,0.13333333333333333,0.0,39.0,16.372999999999998,-22.627000000000002,2.0,0,1.0
966.0,2.6,16.0,2.1,17.0,1.9,0.76,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Unhealthy,0.002688728024819028,0.016546018614270942,0.017580144777662874,0.5,0.65,0.8888888888888888,0.0019648397104446744,0.12352941176470589,0.0021716649431230612,13.9,0.0,0.2620689655172414,0.0,39.7,20.0,-19.700000000000003,1.0,0,0.0
2577.0,7.8,52.9,6.3,23.0,0.01,0.004,12.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,Healthy,0.003025601241272304,0.02051978277734678,0.008921644685802949,1.3636363636363635,0.6,2.2041666666666666,3.878975950349108e-06,0.11688311688311688,0.002443754848719938,46.6,0.0,0.0039603960396039604,0.0,67.1,35.0,-32.099999999999994,3.0,0,0.0
296.0,0.1,0.5,0.0,5.3,0.62,0.248,3.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Healthy,0.0003367003367003367,0.0016835016835016834,0.017845117845117844,0.2830188679245283,0.025,0.07936507936507936,0.0020875420875420877,0.0,0.0,0.5,0.0,0.1530864197530864,0.0,6.8,8.3,1.5000000000000009,0.0,0,1.0
965.0,2.9,1.2,0.2,10.0,0.68,0.272,2.4,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Healthy,0.003002070393374741,0.0012422360248447205,0.010351966873706004,0.05454545454545454,0.8529411764705882,0.10909090909090909,0.0007039337474120084,0.09090909090909091,0.00020703933747412008,1.0,0.0,0.1619047619047619,0.0,11.1,12.4,1.3000000000000007,1.0,0,1.0
2517.8,5.3,47.0,6.3,26.0,0.02,0.008,8.1,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Healthy,0.00210417659202795,0.018659679212323328,0.010322375734476735,0.4764705882352941,0.5824175824175825,1.7407407407407407,7.940289026520565e-06,0.13125,0.002501191043353978,40.7,0.0,0.00784313725490196,0.0,58.8,34.1,-24.699999999999996,3.0,0,0.0
311.7,10.1,2.0,0.3,3.6,0.21,0.084,0.6,10.1,0.0,0.0,0.0,0.0,0.12,0.0,0.0,4.0,5.0,Moderate,0.03229932842980492,0.0063959066197633516,0.011512631915574034,0.05405405405405406,6.312499999999999,0.4347826086956522,0.0006715701950751519,0.09999999999999999,0.0009593859929645027,1.7,0.0,0.0694214876033058,0.0003837543971858011,14.5,4.2,-10.3,0.0,0,2.0
354.0,13.8,0.6,0.2,3.9,0.13,0.052,3.8,15.9,0.0,0.0,0.0,0.065,1.72,0.068,0.0,1.0,0.0,Healthy,0.03887323943661972,0.0016901408450704224,0.010985915492957746,0.22485207100591717,2.8750000000000004,0.12244897959183672,0.00036619718309859154,0.125,0.0005633802816901409,0.39999999999999997,0.0,0.04601769911504425,0.005219718309859155,15.9,7.699999999999999,-8.200000000000001,0.0,0,0.0
189.0,9.3,0.1,0.0,0.7,0.0,0.0,0.8,9.9,0.0,0.0,0.0,0.04,0.0,0.0,0.0,1.0,0.0,Unhealthy,0.048947368421052635,0.0005263157894736842,0.0036842105263157894,0.07339449541284404,5.166666666666667,0.05882352941176471,0.0,0.0,0.0,0.1,0.0,0.0,0.0002105263157894737,9.4,1.5,-7.9,0.0,0,0.0
1629.6,5.5,1.2,0.3,7.7,0.59,0.236,3.5,83.9,0.0,0.0,0.0,0.0,0.0,0.0042,0.1,3.0,0.0,Moderate,0.0033729915368575984,0.000735925426223476,0.004722188151600638,0.041224970553592456,1.2222222222222223,0.13793103448275862,0.00036183000122654236,0.13636363636363635,0.000183981356555869,0.8999999999999999,0.0,0.14842767295597484,6.390285784373851e-05,12.9,11.200999999999999,-1.6990000000000016,2.0,0,0.0
2085.7,3.9,26.0,11.5,4.8,2.0,0.8,3.0,61.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,Unhealthy,0.0018689797287583267,0.012459864858388845,0.002300282743087171,0.048154093097913325,0.975,4.482758620689656,0.000958451142952988,0.42592592592592593,0.005511094071979681,14.5,0.0,0.26666666666666666,0.0,61.4,7.8,-53.6,3.0,0,3.0
980.0,4.5,11.0,1.8,7.3,0.95,0.38,6.3,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Healthy,0.0045871559633027525,0.011213047910295617,0.0074413863404689095,0.2625,0.6164383561643836,1.325301204819277,0.0009683995922528032,0.15,0.001834862385321101,9.2,0.0,0.19487179487179487,0.0,26.8,13.6,-13.200000000000001,1.0,0,0.0
1266.0,1.0,22.5,14.0,23.0,1.775,0.71,3.0,2.5,0.0,0.0,0.0,0.0,0.78,0.0,0.0,3.0,2.0,Unhealthy,0.0007892659826361484,0.017758484609313337,0.018153117600631413,0.8571428571428571,0.25,0.9375,0.0014009471191791633,0.5957446808510638,0.011049723756906077,8.5,0.0,0.25585585585585585,0.0006156274664561957,55.25,26.0,-29.25,2.0,0,1.0
428.3,11.2,4.5,3.1,2.1,0.0,0.0,0.0,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,Moderate,0.026088982063824828,0.010482180293501049,0.004891684136967156,0.0,11.2,1.4516129032258065,0.0,0.5636363636363636,0.007221057535522944,1.4,0.0,0.0,0.0,18.8,2.1,-16.7,0.0,0,1.0
515.3,2.9,2.7,0.4,8.5,0.628,0.2512,5.6,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Healthy,0.005616889405384466,0.005229517722254504,0.016463296533023437,0.39160839160839156,0.4393939393939394,0.28421052631578947,0.0012163470850280846,0.10810810810810811,0.0007747433662599265,2.3000000000000003,0.0,0.1542997542997543,0.0,12.28,14.1,1.8200000000000003,0.0,0,0.0
139.6,0.8,2.0,0.2,1.5,0.68,0.272,1.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Healthy,0.005689900426742532,0.01422475106685633,0.010668563300142249,0.5185185185185185,0.33333333333333337,0.8,0.0048364153627311526,0.06666666666666667,0.001422475106685633,1.8,0.0,0.1619047619047619,0.0,9.8,2.9,-6.9,0.0,0,0.0
1109.0,2.0,4.8,1.1,11.0,1.1,0.44,8.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,Healthy,0.0018018018018018018,0.004324324324324324,0.00990990990990991,0.1951219512195122,0.2222222222222222,0.39999999999999997,0.000990990990990991,0.18965517241379312,0.000990990990990991,3.6999999999999997,0.0,0.20952380952380953,0.0,18.900000000000002,19.0,0.09999999999999787,1.0,0,2.0
1837.0,9.5,20.0,3.7,9.0,0.03,0.012,18.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,Healthy,0.005168661588683352,0.01088139281828074,0.004896626768226333,0.375,0.5,2.0,1.632208922742111e-05,0.1761904761904762,0.002013057671381937,16.3,0.0,0.011650485436893204,0.0,33.5,27.0,-6.5,2.0,0,0.0
1446.7,28.0,22.0,13.0,4.7,0.14,0.055,1.1,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,Unhealthy,0.019341023692754023,0.015196518615735304,0.0032465289769979967,0.03333333333333333,13.333333333333332,3.8596491228070176,9.670511846377013e-05,0.5652173913043478,0.008979761000207224,9.0,0.0,0.04824561403508772,0.0,64.4,5.800000000000001,-58.60000000000001,2.0,0,2.0
1704.0,2.0,13.0,2.5,16.0,1.0,0.4,3.3,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,Moderate,0.0011730205278592375,0.007624633431085044,0.0093841642228739,0.05789473684210526,0.46511627906976744,0.7647058823529411,0.0005865102639296188,0.17857142857142858,0.001466275659824047,10.5,0.0,0.2,0.0,27.5,19.3,-8.2,2.0,0,1.0
1549.0,8.8,2.1,0.6,9.4,0.56,0.224,10.7,72.2,0.0,0.0,0.0,0.0,0.428,0.008,0.0,4.0,1.0,Healthy,0.00567741935483871,0.0013548387096774194,0.006064516129032259,0.14617486338797814,0.7521367521367522,0.20192307692307693,0.0003612903225806452,0.1935483870967742,0.0003870967741935484,1.5,0.0,0.14358974358974358,0.00028129032258064515,17.1,20.1,3.0,2.0,0,1.0
1490.0,0.1,0.8,0.4,8.7,0.0,0.0,0.4,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Moderate,6.70690811535882e-05,0.0005365526492287056,0.005835010060362173,0.005128205128205128,0.07142857142857144,0.08247422680412372,0.0,0.22222222222222224,0.0002682763246143528,0.4,0.0,0.0,0.0,1.3,9.1,7.8,2.0,0,0.0
